trackName,lyric_line,lyric_full
美杜莎(Play World Tour Live),"['你愛她 全世界在盛夏飄著雪 心裡爬著蠍 暮光泣著血 我望著你背影 狂飲鴆迷戀 從神話中醒來 遺失桂冠和愛', '任時光荏苒 等忘川風乾 我的美 被禁錮荊棘般的嫉妒 蛇舞在髮際 愛自有倨傲的王者 沉迷的愚者 輸贏的規則 我能怎樣呢 我能怎樣呢 呃呃呃', '請愛我      誰都不能 看我眼睛的顏色      請愛我      我奢望愛 就像吞象的蛇', '這致命的愛火   這致命的愛火 這致命的愛火 已石化了我   這致命的愛火   這致命的愛火 這致命的愛火 已石化了我', '唉唉唉 奧林匹斯山的神祇 唉唉唉 不懂凡人愛的悲戚 我是你藏在心裡那朵薔薇 美得再傾城 也得不到祝福', '美杜莎為愛 願被心碎禁錮 用嘆息當音符 彈奏著孤獨', '請愛我      誰都不能 看我眼睛的顏色      請愛我      我奢望愛 就像吞象的蛇', '這致命的愛火   這致命的愛火 這致命的愛火 已石化了我   這致命的愛火   這致命的愛火 這致命的愛火 已石化了我', '閉上雙眼 我就看不見 那被寂寞石化 永夜了的世界 誰能拯救我 請你解放我受的詛咒 凝視著我 否則就還給我自由', '愛你 全世界在盛夏飄著雪 心裡爬著蠍 暮光泣著血', '請愛我      誰都不能 看我眼睛的顏色      請愛我      我奢望愛 就像吞象的蛇', '這致命的愛火   這致命的愛火 這致命的愛火 已石化了我   這致命的愛火   這致命的愛火 這致命的愛火 已石化了我', '請你愛我 愛我 愛我 美杜莎說 愛我 愛我']",你愛她，全世界在盛夏飄著雪，心裡爬著蠍，暮光泣著血，我望著你背影，狂飲鴆迷戀，從神話中醒來，遺失桂冠和愛。任時光荏苒，等忘川風乾，我的美，被禁錮荊棘般的嫉妒，蛇舞在髮際，愛自有倨傲的王者，沉迷的愚者，輸贏的規則，我能怎樣呢，我能怎樣呢，呃呃呃。請愛我，誰都不能，看我眼睛的顏色，請愛我，我奢望愛，就像吞象的蛇。這致命的愛火，這致命的愛火，這致命的愛火，已石化了我，這致命的愛火，這致命的愛火，這致命的愛火，已石化了我。唉唉唉，奧林匹斯山的神祇，唉唉唉，不懂凡人愛的悲戚，我是你藏在心裡那朵薔薇，美得再傾城，也得不到祝福。美杜莎為愛，願被心碎禁錮，用嘆息當音符，彈奏著孤獨。請愛我，誰都不能，看我眼睛的顏色，請愛我，我奢望愛，就像吞象的蛇。這致命的愛火，這致命的愛火，這致命的愛火，已石化了我，這致命的愛火，這致命的愛火，這致命的愛火，已石化了我。閉上雙眼，我就看不見，那被寂寞石化，永夜了的世界，誰能拯救我，請你解放我受的詛咒，凝視著我，否則就還給我自由。愛你，全世界在盛夏飄著雪，心裡爬著蠍，暮光泣著血。請愛我，誰都不能，看我眼睛的顏色，請愛我，我奢望愛，就像吞象的蛇。這致命的愛火，這致命的愛火，這致命的愛火，已石化了我，這致命的愛火，這致命的愛火，這致命的愛火，已石化了我。請你愛我，愛我，愛我，美杜莎說，愛我，愛我
大丈夫(Play World Tour Live),"['聽比說得多不怕我囉嗦 知道我難過陪著我沉默 手機桌布只有我很多甜蜜小動作 自己吃飯沒胃口刷卡之前先問我', '喜歡我朋友也會愛我的狗 懂環保愛地球保護我像英雄 總是大方介紹我什麼節日都記得 陪我減肥吃蘋果幫我買口紅', '誠實的嘴可靠的肩溫柔的眼                   何時出現何時出現 何時出現何時出現', '會玩會工作會瘋會生活 會下廚會運動會愛會作夢 又像男孩又成熟對我大方自己摳 教我絕招打電動什麼都有我', '大丈夫耍酷耍溫柔肩膀什麼都扛得動 我嘴唇輕輕動一動就知道我在想什麼 十項全男', '誠實的嘴可靠的肩溫柔的眼', '誠實的嘴可靠的肩溫柔的眼']",聽比說得多不怕我囉嗦，知道我難過陪著我沉默，手機桌布只有我很多甜蜜小動作，自己吃飯沒胃口刷卡之前先問我。喜歡我朋友也會愛我的狗，懂環保愛地球保護我像英雄，總是大方介紹我什麼節日都記得，陪我減肥吃蘋果幫我買口紅。誠實的嘴可靠的肩溫柔的眼，何時出現何時出現，何時出現何時出現。會玩會工作會瘋會生活，會下廚會運動會愛會作夢，又像男孩又成熟對我大方自己摳，教我絕招打電動什麼都有我。大丈夫耍酷耍溫柔肩膀什麼都扛得動，我嘴唇輕輕動一動就知道我在想什麼，十項全男。誠實的嘴可靠的肩溫柔的眼。誠實的嘴可靠的肩溫柔的眼
美人計(Play World Tour Live),"['是誰的眼神鎖定我 卻怕咬一口這蘋果 城市叢林獵愛生物 別當壁花和壁樹 美人計點起這愛火 別站在原地沒動作 我只洩漏一點線索 是誰為愛走鋼索', '曖昧只是小前戲          捕捉愛的小遊戲', '愛ㄚㄚㄚ你和我在這場戲 愛ㄚㄚㄚ超乎想像 愛ㄚㄚㄚ愛就是本能的癮 愛ㄚㄚㄚ沸騰我們的', '誰在偷窺我的秘密 心裡在打什麼主意 我只不過補個唇蜜 你也不用注目禮 再沒有任何的禁忌 別抗拒我的美人計 獵愛動物的誘捕器 男孩女孩要注意', '保留一點點神秘          捕捉愛情的懸疑', '愛ㄚㄚㄚ你和我在這場戲 愛ㄚㄚㄚ超乎想像 愛ㄚㄚㄚ愛就讓人上了癮 愛ㄚㄚㄚ騷動我們的']",是誰的眼神鎖定我，卻怕咬一口這蘋果，城市叢林獵愛生物，別當壁花和壁樹，美人計點起這愛火，別站在原地沒動作，我只洩漏一點線索，是誰為愛走鋼索。曖昧只是小前戲，捕捉愛的小遊戲。愛ㄚㄚㄚ你和我在這場戲，愛ㄚㄚㄚ超乎想像，愛ㄚㄚㄚ愛就是本能的癮，愛ㄚㄚㄚ沸騰我們的。誰在偷窺我的秘密，心裡在打什麼主意，我只不過補個唇蜜，你也不用注目禮，再沒有任何的禁忌，別抗拒我的美人計，獵愛動物的誘捕器，男孩女孩要注意。保留一點點神秘，捕捉愛情的懸疑。愛ㄚㄚㄚ你和我在這場戲，愛ㄚㄚㄚ超乎想像，愛ㄚㄚㄚ愛就讓人上了癮，愛ㄚㄚㄚ騷動我們的
愛無赦(Play World Tour Live),"['黑暗中牽著手 我在搜索誰還躲著偷偷摸摸 你的愛要自由 只要溫柔能被感受便以足夠 老掉牙的枷鎖 幸福不是循規蹈矩就能擁有 今晚的愛無赦 就別再囉哩囉唆唯唯諾諾畏畏縮縮       愛情大同 天下為公      酸甜苦樂 真愛無赦', '愛情大同 天下為公      酸甜苦樂 真愛無赦']",黑暗中牽著手，我在搜索誰還躲著偷偷摸摸，你的愛要自由，只要溫柔能被感受便以足夠，老掉牙的枷鎖，幸福不是循規蹈矩就能擁有，今晚的愛無赦，就別再囉哩囉唆唯唯諾諾畏畏縮縮，愛情大同，天下為公，酸甜苦樂，真愛無赦。愛情大同，天下為公，酸甜苦樂，真愛無赦
I'm Not Yours(feat. 安室奈美惠)(Play World Tour Live),"['你以為這是愛情起死回生的藥   你什麼都很潮 但這種調調', '你耍的絕招 其實很搞笑 聽過了九百次的梗 已變成騷擾     我親愛的 你大事不妙', '颳風打雷沒有誰       如果愛誰 命就給誰 看起來 很淒美 想起來 太謙卑']",你以為這是愛情起死回生的藥，你什麼都很潮，但這種調調。你耍的絕招，其實很搞笑，聽過了九百次的梗，已變成騷擾，我親愛的，你大事不妙。颳風打雷沒有誰，如果愛誰，命就給誰，看起來，很淒美，想起來，太謙卑
特務J(Play World Tour Live),"['尖叫劃破漫長黑夜 香水透露你的方位 香味消失塞納河邊', '深夜流星勾引月圓 蒙著面我跳過聖母院 轉身我來到美麗的結界 冒險開演', '大寫 像一隻蠍 鮮豔的刺 是我的識別 我愛誰 也不愛誰 我是愛情 派來的間諜', '完美特務 冰凍全場焦點 把你定格在愛情盲點 完美特務 戲份拿捏最會 愛的不知不覺 卻永遠無法兌現', '尖叫劃破漫長黑夜 香水透露你的方位 香味消失塞納河邊', '大寫 像一隻蠍 鮮豔的刺 是我的識別 我愛誰 也不愛誰 我是愛情 派來的間諜', '完美特務 冰凍全場焦點 把你定格在愛情盲點 完美特務 戲份拿捏最會 愛的不知不覺 卻永遠無法兌現', '愛情 有十誡 戒懶 戒自卑 戒悶 戒愛現 戒膚淺 愛情 有十誡 戒宅 戒失戀 戒煙 戒永遠沒主見沒主見 沒主見', '完美特務 冰凍全場焦點 把你定格在愛情盲點 完美特務 戲份拿捏最會 愛的不知不覺 卻永遠無法兌現', '完美特務 掌控浪漫氛圍 讓你走進愛情不歸夜 完美特務 任務宣告終結 凡爾賽的玫瑰 是我最後的告別']",尖叫劃破漫長黑夜，香水透露你的方位，香味消失塞納河邊。深夜流星勾引月圓，蒙著面我跳過聖母院，轉身我來到美麗的結界，冒險開演。大寫，像一隻蠍，鮮豔的刺，是我的識別，我愛誰，也不愛誰，我是愛情，派來的間諜。完美特務，冰凍全場焦點，把你定格在愛情盲點，完美特務，戲份拿捏最會，愛的不知不覺，卻永遠無法兌現。尖叫劃破漫長黑夜，香水透露你的方位，香味消失塞納河邊。大寫，像一隻蠍，鮮豔的刺，是我的識別，我愛誰，也不愛誰，我是愛情，派來的間諜。完美特務，冰凍全場焦點，把你定格在愛情盲點，完美特務，戲份拿捏最會，愛的不知不覺，卻永遠無法兌現。愛情，有十誡，戒懶，戒自卑，戒悶，戒愛現，戒膚淺，愛情，有十誡，戒宅，戒失戀，戒煙，戒永遠沒主見沒主見，沒主見。完美特務，冰凍全場焦點，把你定格在愛情盲點，完美特務，戲份拿捏最會，愛的不知不覺，卻永遠無法兌現。完美特務，掌控浪漫氛圍，讓你走進愛情不歸夜，完美特務，任務宣告終結，凡爾賽的玫瑰，是我最後的告別
花蝴蝶(Play World Tour Live),"['環遊了世界全世界 卻發現美麗沒有旗艦店 誰穿著釘鞋不肯變 停止了自轉變成一個繭 你我都希望特別 又不敢太過於特別 流行是一種安全 搔著悶騷的太陽穴', '你是花花世界裡限量版的花花蝴蝶 美女們只是比較豁出去比較敢一點 花蝴蝶的美的豔 的炫若沒三審定讞 那些路人甲們憑什麼發言惹人討厭', '快離開冬眠趕快破繭 別被無聊困在地球表面 想靈魂出竅甩平凡嘴臉 就自創品牌靠自己變臉 當你不刻意特別 突然就會變的特別 只要別越描越黑 你的眼睛就會放電', '你可以瞬間飛去 東京巴黎米蘭紐約 別讓別人嘴裡的 形容詞左右你視野 如果有人的魅力 足夠為這世紀代言 那是她敢站出來 變成蝴蝶飛舞翩翩', '你是花花世界裡限量版的花花蝴蝶 美女們只是比較豁出去比較敢一點 花蝴蝶的美的豔 的炫若沒三審定讞 那些路人甲們憑什麼發言惹人討厭準備驚豔', '你可以 身穿花花衣當限量的花蝴蝶 你可以 比你想像中再愛現再敢一點 你可以 自己決定美的最後三審定讞 更可以讓路人甲閉嘴驚豔', '你是花花世界裡限量版的花花蝴蝶 美女們只是比較豁出去比較敢一點 花蝴蝶的美 的豔 的炫 若沒三審定讞 那些路人甲們憑什麼發言惹人討厭準備驚豔']",環遊了世界全世界，卻發現美麗沒有旗艦店，誰穿著釘鞋不肯變，停止了自轉變成一個繭，你我都希望特別，又不敢太過於特別，流行是一種安全，搔著悶騷的太陽穴。你是花花世界裡限量版的花花蝴蝶，美女們只是比較豁出去比較敢一點，花蝴蝶的美的豔，的炫若沒三審定讞，那些路人甲們憑什麼發言惹人討厭。快離開冬眠趕快破繭，別被無聊困在地球表面，想靈魂出竅甩平凡嘴臉，就自創品牌靠自己變臉，當你不刻意特別，突然就會變的特別，只要別越描越黑，你的眼睛就會放電。你可以瞬間飛去，東京巴黎米蘭紐約，別讓別人嘴裡的，形容詞左右你視野，如果有人的魅力，足夠為這世紀代言，那是她敢站出來，變成蝴蝶飛舞翩翩。你是花花世界裡限量版的花花蝴蝶，美女們只是比較豁出去比較敢一點，花蝴蝶的美的豔，的炫若沒三審定讞，那些路人甲們憑什麼發言惹人討厭準備驚豔。你可以，身穿花花衣當限量的花蝴蝶，你可以，比你想像中再愛現再敢一點，你可以，自己決定美的最後三審定讞，更可以讓路人甲閉嘴驚豔。你是花花世界裡限量版的花花蝴蝶，美女們只是比較豁出去比較敢一點，花蝴蝶的美，的豔，的炫，若沒三審定讞，那些路人甲們憑什麼發言惹人討厭準備驚豔
Love Love Love(Play World Tour Live),"['沒答案 沒答案 真愛在哪 我的愛 我的愛 難道是他 用力想 用力想 沒有回答 百分百 戀愛 會是理想', '每個女孩都在期待 完美的愛情 小心翼翼又陷下去聰明糊塗心 我的完美真命天子 難道是你塔羅牌的答案很詭異', '你的距離和我只差零點幾毫米 我的睫毛像在剪輯你一言一行 我能感應彼此心跳是一樣頻率 滿分愛情透過念力距離又拉近', '戀愛百分百 其實在意你的心 跨越 那是理想標地 我的眼神裡 不時透露著訊息 我的心', '戀愛百分百 其實知道你的心 不得不相信 幸福就在附近 有一點曖昧 偷偷獨自的開心 整個世界', '戀愛百分百 其實知道你的心 不得不相信 幸福就在附近 有一點曖昧 偷偷獨自的開心 整個世界', '戀愛百分百 其實在意你的心 跨越 那是理想標地 我的眼神裡 不時透露著訊息 我的心', '戀愛百分百 其實知道你的心 不得不相信 幸福就在附近 有一點曖昧 偷偷獨自的開心 整個世界']",沒答案，沒答案，真愛在哪，我的愛，我的愛，難道是他，用力想，用力想，沒有回答，百分百，戀愛，會是理想。每個女孩都在期待，完美的愛情，小心翼翼又陷下去聰明糊塗心，我的完美真命天子，難道是你塔羅牌的答案很詭異。你的距離和我只差零點幾毫米，我的睫毛像在剪輯你一言一行，我能感應彼此心跳是一樣頻率，滿分愛情透過念力距離又拉近。戀愛百分百，其實在意你的心，跨越，那是理想標地，我的眼神裡，不時透露著訊息，我的心。戀愛百分百，其實知道你的心，不得不相信，幸福就在附近，有一點曖昧，偷偷獨自的開心，整個世界。戀愛百分百，其實知道你的心，不得不相信，幸福就在附近，有一點曖昧，偷偷獨自的開心，整個世界。戀愛百分百，其實在意你的心，跨越，那是理想標地，我的眼神裡，不時透露著訊息，我的心。戀愛百分百，其實知道你的心，不得不相信，幸福就在附近，有一點曖昧，偷偷獨自的開心，整個世界
布拉格廣場(Play World Tour Live),"['琴鍵上 透著光 彩繪的玻璃窗 裝飾著歌德式教堂 誰誰誰彈 一段一段流浪憂傷 我順著琴聲方向看見薔薇依附十八世紀的油畫上', '在旁靜靜欣賞 在想你的浪漫 在看是否多久 都一樣', '盜賊他偷走 修道士說  夢醒來後我 一切都 都沒有', '我就站在布拉格黃昏的廣場 在許願池 投下了希望 那群白鴿 背對著夕陽 那畫面太美我不敢看', '布拉格的廣場無人的走廊 我一個人 跳著舞旋轉 不遠地方 你遠遠吟唱 沒有我你真的不習慣', '布拉格的廣場無人的走廊 我一個人跳著舞旋轉 不遠地方你遠遠吟唱 沒有我你真的不習', '在布拉格黃昏的廣場         在許願池投下了希望 盜賊他偷走修道士說  夢醒來後我一切都都沒有 那群白鴿背對著夕陽 在旁靜靜欣賞 在想你的浪漫 在看是否多久都一樣', '那畫面太美我不敢看                布拉格的廣場擁擠的劇場         安靜小巷 一家咖啡館 盜賊他偷走修道士說  夢醒來後我一切都都沒有 我在結帳你在煮濃湯 在旁靜靜欣賞 在想你的浪漫 在看是否多久都一樣 這是故事最後的答案']",琴鍵上，透著光，彩繪的玻璃窗，裝飾著歌德式教堂，誰誰誰彈，一段一段流浪憂傷，我順著琴聲方向看見薔薇依附十八世紀的油畫上。在旁靜靜欣賞，在想你的浪漫，在看是否多久，都一樣。盜賊他偷走，修道士說，夢醒來後我，一切都，都沒有。我就站在布拉格黃昏的廣場，在許願池，投下了希望，那群白鴿，背對著夕陽，那畫面太美我不敢看。布拉格的廣場無人的走廊，我一個人，跳著舞旋轉，不遠地方，你遠遠吟唱，沒有我你真的不習慣。布拉格的廣場無人的走廊，我一個人跳著舞旋轉，不遠地方你遠遠吟唱，沒有我你真的不習。在布拉格黃昏的廣場，在許願池投下了希望，盜賊他偷走修道士說，夢醒來後我一切都都沒有，那群白鴿背對著夕陽，在旁靜靜欣賞，在想你的浪漫，在看是否多久都一樣。那畫面太美我不敢看，布拉格的廣場擁擠的劇場，安靜小巷，一家咖啡館，盜賊他偷走修道士說，夢醒來後我一切都都沒有，我在結帳你在煮濃湯，在旁靜靜欣賞，在想你的浪漫，在看是否多久都一樣，這是故事最後的答案
第三人稱(Play World Tour Live),"['主觀鏡頭太靠近 難過太立體 用遠景保持疏離 我冷眼旁觀 霧中風景 不偏不倚 一鏡到底', '第二張臉很吃力 笑容很僵硬 用一號表情面對失去 我開始用第三人稱的口氣 不疾不徐 全事不關己', '看著他 自成一局歇斯底里 看著他 雙人床上抽泣 第三人稱的自己 有病就呻吟 那麼神經 那麼入戲', '看著他 自成一局歇斯底里 看著他 雙人床上抽泣 第三人稱的自己 有病就呻吟 那麼神經 那麼入戲', '隨便他 自成一局歇斯底里 隨便他 雙人床上抽泣 第三人稱的自己 罵得好過癮 這點破事 什麼玩意', '漸漸他平靜 漸漸我走遠 那些瘋狂也漸漸不見 某一天回頭 看見他還站在原地 收留著 那年打包好的眼淚', '謝謝他曾歇斯底里 謝謝他一直在那裡 第三人稱的自己 我慢慢走近 抱著他忍不住哭泣', '那些曾經 都在心裡']",主觀鏡頭太靠近，難過太立體，用遠景保持疏離，我冷眼旁觀，霧中風景，不偏不倚，一鏡到底。第二張臉很吃力，笑容很僵硬，用一號表情面對失去，我開始用第三人稱的口氣，不疾不徐，全事不關己。看著他，自成一局歇斯底里，看著他，雙人床上抽泣，第三人稱的自己，有病就呻吟，那麼神經，那麼入戲。看著他，自成一局歇斯底里，看著他，雙人床上抽泣，第三人稱的自己，有病就呻吟，那麼神經，那麼入戲。隨便他，自成一局歇斯底里，隨便他，雙人床上抽泣，第三人稱的自己，罵得好過癮，這點破事，什麼玩意。漸漸他平靜，漸漸我走遠，那些瘋狂也漸漸不見，某一天回頭，看見他還站在原地，收留著，那年打包好的眼淚。謝謝他曾歇斯底里，謝謝他一直在那裡，第三人稱的自己，我慢慢走近，抱著他忍不住哭泣。那些曾經，都在心裡
獨佔神話(Play World Tour Live),"['新鮮的話題不少 越古老越想知道 神祕又有點時髦 網路上找了又找 像一張神奇車票 時空裡任意跳躍 前世慢慢被揭曉 我彷彿真的看到', '是否手背的痣是上輩子留下的記號 那個愛過的人能在今生把我找到 輪迴太奇妙 有些故事不會老', '千年以前的煩惱 明明都已經忘了 我卻拚命想知道 我每一次的紛擾 角色扮演般對照 沒有期限的徵兆 還有好多的問號 自己和自己聊聊']",新鮮的話題不少，越古老越想知道，神祕又有點時髦，網路上找了又找，像一張神奇車票，時空裡任意跳躍，前世慢慢被揭曉，我彷彿真的看到。是否手背的痣是上輩子留下的記號，那個愛過的人能在今生把我找到，輪迴太奇妙，有些故事不會老。千年以前的煩惱，明明都已經忘了，我卻拚命想知道，我每一次的紛擾，角色扮演般對照，沒有期限的徵兆，還有好多的問號，自己和自己聊聊
